imagen,link,nombre,precio
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/b/l/blackpanther_resultado.jpg,https://zacatrus.es/marvel-champions-black-panther.html,"
                                Marvel Champions: Black Panther                            ","15,29 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/s/a/sail.jpg,https://zacatrus.es/sail.html,"
                                Sail                            ","21,59 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-heat.jpg,https://zacatrus.es/heat.html,"
                                Heat                            ","64,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/f/t/ft_terraforming-mars-amazonis-vastitas_resultado.jpg,https://zacatrus.es/terraforming-mars-amazonis-y-vastitas.html,"
                                Terraforming Mars: Amazonis y Vastitas                            ","20,70 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/f/t/ft_terraforming-mars-preludio-2_resultado.jpg,https://zacatrus.es/terraforming-mars-preludio-2.html,"
                                Terraforming Mars: Preludio 2                            ","16,20 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/3/c/3capitulos.jpg,https://zacatrus.es/3-capitulos.html,"
                                3 Capítulos                            ","15,25 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/w/h/whitecastle_matcha.jpg,https://zacatrus.es/the-white-castle-matcha.html,"
                                The White Castle: Matcha                            ","21,00 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/t/a/tapete-elsa-the-fifth-spirit-azurite-sea-disney-lorcana-tcg_resultado.jpg,https://zacatrus.es/lorcana-tapete-elsa.html,"
                                Lorcana - Tapete Elsa                            ","14,60 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-arnak.jpg,https://zacatrus.es/las-ruinas-perdidas-de-arnak.html,"
                                Las Ruinas Perdidas de Arnak                            ","54,00 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/t/e/terraforming-mars-conflictos-promo-ks-tablero-de-jugados.jpg,https://zacatrus.es/terraformig-mars-tableros-de-jugador.html,"
                                Terraforming Mars - Tableros de jugador                            ","14,40 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/s/t/strike.png,https://zacatrus.es/strike.html,"
                                Strike                            ","25,17 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/w/i/wingspan-expansion-oceania.jpg,https://zacatrus.es/wingspan-expansion-de-oceania.html,"
                                Wingspan: Expansión de Oceanía                            ","28,80 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/l/m/lmm-caja.jpg,https://zacatrus.es/la-morada-maldita.html,"
                                La Morada Maldita                            ","16,96 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/u/n/unmatched-battle-of-legends-volumen-1-juego-de-mesa-espanol-tcg-factory.jpg,https://zacatrus.es/unmatched-battle-of-legends-volumen-1.html,"
                                Unmatched: Battle Of Legends Volumen 1                            ","34,20 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/s/p/spooktacular_resultado.jpg,https://zacatrus.es/spooktacular.html,"
                                Spooktacular                            ","54,00 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/m/e/memoir44_resultado.jpg,https://zacatrus.es/memoir-44-espa-ol.html,"
                                Memoir '44                            ","58,49 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-dobble-kids_resultado.jpg,https://zacatrus.es/dobble-kids.html,"
                                Dobble kids                            ","13,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/c/o/colt_express_2.png,https://zacatrus.es/colt-express.html,"
                                Colt Express                            ","34,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/c/i/ciudad1_1.png,https://zacatrus.es/ciudadelas-clasico.html,"
                                Ciudadelas Clásico                            ","15,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/c/o/codigo_secreto_imagenes_1.jpg,https://zacatrus.es/codigo-secreto-imagenes.html,"
                                Código secreto: Imágenes                            ","22,49 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/s/a/saboteur_2.png,https://zacatrus.es/saboteur-los-enanos-contraatacan.html,"
                                Saboteur, ¡los enanos contraatacan!                            ","18,85 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/t/e/terraforming_mars_preludio.jpg,https://zacatrus.es/terraforming-mars-preludio.html,"
                                Terraforming Mars: Preludio                            ","16,20 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/f/t/ft_tmcolonias-400x509.jpg,https://zacatrus.es/terraforming-mars-colonias.html,"
                                Terraforming Mars: Colonias                            ","22,50 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/v/i/virus-2.jpg,https://zacatrus.es/virus-2-evolution.html,"
                                Virus 2 Evolution                            ","11,95 €"
,#,,
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-galaxy-trucker.jpg,https://zacatrus.es/galaxy-trucker-2022.html,"
                                Galaxy Trucker                            ","32,39 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-barrio.jpg,https://zacatrus.es/barrio.html,"
                                Barrio                            ","14,35 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-paren-la-nave_3dbox_rgb.jpg,https://zacatrus.es/paren-la-nave.html,"
                                ¡Paren la Nave!                            ","22,45 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-pollo-vs-perrito_3dbox_rgb.jpg,https://zacatrus.es/pollo-vs-perrito.html,"
                                Pollo vs. Perrito                            ","20,48 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-obsesion-arriba-abajo.jpg,https://zacatrus.es/obsesion-arriba-y-abajo.html,"
                                Obsesión: Arriba y Abajo                            ","31,50 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-obsesion-wessex.jpg,https://zacatrus.es/obsesion-wessex.html,"
                                Obsesión: Wessex                            ","18,00 €"
,#,,
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/f/t/ft_kingdomlegacy_aventuras_resultado.jpg,https://zacatrus.es/kingdom-legacy-aventuras.html,"
                                Kingdom Legacy: Aventuras                            ","7,20 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/f/t/ft_kingdomlegacy_comerciantes_resultado.jpg,https://zacatrus.es/kingdom-legacy-comerciantes.html,"
                                Kingdom Legacy: Comerciantes                            ","7,20 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/z/y/zyghm0101es_1_resultado.jpg,https://zacatrus.es/happy-mochi.html,"
                                Happy Mochi                            ","10,79 €"
,#,,
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-baraja.jpg,https://zacatrus.es/la-baraja.html,"
                                La Baraja                            ","4,50 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-caja_3d-dorfromantik_resultado.jpg,https://zacatrus.es/dorfromantik.html,"
                                Dorfromantik                            ","40,45 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-mucho-cucurucho_resultado_1.jpg,https://zacatrus.es/mucho-cucurucho-25.html,"
                                Mucho Cucurucho                            ","13,49 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-caja_3d-aeons-guerra-600_resultado.jpg,https://zacatrus.es/aeon-s-end-la-guerra-eterna.html,"
                                Aeon's End: La Guerra Eterna                            ","79,16 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-laruina.jpg,https://zacatrus.es/la-ruina.html,"
                                La Ruina                            ","16,15 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-ft_frostpunk.jpg,https://zacatrus.es/frostpunk.html,"
                                Frostpunk                            ","108,00 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-timeline-twist-pop-culture_resultado.jpg,https://zacatrus.es/timeline-twist-pop-culture.html,"
                                Timeline Twist - Pop Culture                            ","12,95 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-earth.jpg,https://zacatrus.es/earth.html,"
                                Earth                            ","45,00 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-elemental-duel_resultado.jpg,https://zacatrus.es/elemental-duel.html,"
                                Elemental Duel                            ","11,25 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/p/e/pergola_resultado.jpg,https://zacatrus.es/pergola.html,"
                                Pérgola                            ","37,79 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/5/9/5902560389074-1200-face3d.jpg,https://zacatrus.es/thorgal-character-set.html,"
                                Thorgal: Character Set                            ","18,67 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/f/o/forest_gangs.jpg,https://zacatrus.es/forest-gangs.html,"
                                Forest Gangs                            ","9,00 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/m/i/mindbug-fruta-sobre.jpg,https://zacatrus.es/mindbug-batalla-de-frutas-promo.html,"
                                Mindbug Batalla de Frutas: Promo Cartas Adicionales                            ","8,10 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/m/i/mindbug-equipo.jpg,https://zacatrus.es/mindbug-equipos-2-contra-2.html,"
                                Mindbug Equipos 2 contra 2                            ","13,50 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/e/l/el-bosque-de-los-susurros_1.jpg,https://zacatrus.es/el-bosque-de-los-susurros.html,"
                                El Bosque de los Susurros                            ","24,30 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/e/x/exploradores_de_navoria.jpg,https://zacatrus.es/exploradores-de-navoria.html,"
                                Exploradores de Navoria                            ","36,00 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/r/e/reott01es_01_resultado.jpg,https://zacatrus.es/nutrias.html,"
                                Nutrias                            ","10,79 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/s/p/speed_cups_es.jpg,https://zacatrus.es/speed-cups.html,"
                                Speed Cups                            ","19,76 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/t/h/the-pillbug-expansion-hive-pocket-esengrfr.jpg,https://zacatrus.es/hive-exp-bicho-bola.html,"
                                Hive Pocket: Bicho-bola                            ","8,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/s/u/sushi_2.jpg,https://zacatrus.es/sushi-go-party.html,"
                                Sushi Go Party                            ","22,49 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/b/e/bes_of_hombre_lobo_de_castronegro.jpg,https://zacatrus.es/best-of-los-hombres-lobo-de-castronegro.html,"
                                Best of... Los Hombres Lobo de Castronegro                            ","17,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/e/x/exit1_1.jpg,https://zacatrus.es/exit-1-la-caba-a-abandonada.html,"
                                Exit 1: La cabaña abandonada                            ","13,50 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-hanabi_resultado.jpg,https://zacatrus.es/hanabi.html,"
                                Hanabi                            ","12,99 €"
,#,,
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/t/e/texasholdit_resultado.jpg,https://zacatrus.es/texas-hold-it.html,"
                                Texas Hold It                            ","8,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/n/i/nilfgaard.jpg,https://zacatrus.es/the-witcher-gwent-nilfgaard.html,"
                                The Witcher: Gwent - Sobre Héroes de Balada Legendarios NILFGAARD                            ","7,15 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/r/u/rudolph.jpg,https://zacatrus.es/rudolph.html,"
                                Rudolph                            ","8,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/u/n/unlockcorazonoceano_resultado.jpg,https://zacatrus.es/unlock-miniaventuras-el-corazon-del-oceano.html,"
                                Unlock! Miniaventuras: El Corazón del Océano                            ","6,29 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/f/t/ft-emberheart.jpg,https://zacatrus.es/emberheart.html,"
                                Emberheart                            ","31,50 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/d/o/dorfsakura.jpeg,https://zacatrus.es/dorfromantik-sakura.html,"
                                Dorfromantik: Sakura                            ","40,45 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/d/i/dioses2-render-caja-transparente_resultado.jpg,https://zacatrus.es/dioses-aun-mas-divinos.html,"
                                Dioses! Aún Más Divinos                            ","14,35 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/c/u/cudillero-juego-mesa.jpg,https://zacatrus.es/cudillero.html,"
                                Cudillero                            ","19,80 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/c/l/clans.jpg,https://zacatrus.es/clans.html,"
                                Clans                            ","9,50 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/f/t/ft_voidfall.jpg,https://zacatrus.es/voidfall.html,"
                                Voidfall                            ","90,00 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/a/p/apestosillo_resultado.jpg,https://zacatrus.es/apestosillo.html,"
                                Apestosillo                            ","17,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/p/a/partypandapirates.jpg,https://zacatrus.es/party-panda-pirates.html,"
                                Party Panda Pirates                            ","26,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/r/a/raptorrace.jpg,https://zacatrus.es/raptor-race.html,"
                                Raptor Race                            ","20,02 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/s/d/sdg-componentes-micromacro-kids-1-1536x1536_resultado.jpg,https://zacatrus.es/micro-macro-kids.html,"
                                Micro Macro Kids                            ","26,95 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/k/r/kronologic_resultado.jpg,https://zacatrus.es/kronologic.html,"
                                Kronologic                            ","22,45 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/f/t/ft-pagan-a-traves-de-la-niebla.jpg,https://zacatrus.es/pagan-el-destino-de-roanoke-a-traves-de-la-niebla.html,"
                                Pagan: El Destino de Roanoke - A Través de la Niebla                            ","4,05 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/f/t/ft-pagan-culpables-o-inocentes.jpg,https://zacatrus.es/pagan-el-destino-de-roanoke-culpables-o-inocentes.html,"
                                Pagan: El Destino de Roanoke - Culpables o Inocentes                            ","4,05 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/f/t/ft-pagan-tras-el-velo.jpg,https://zacatrus.es/pagan-el-destino-de-roanoke-tras-el-velo.html,"
                                Pagan: El Destino de Roanoke - Tras el Velo                            ","4,05 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/r/o/roborally.jpg,https://zacatrus.es/robo-rally-2025.html,"
                                Robo Rally                            ","43,20 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/f/t/ft-mazmorra-en-1-carta-pico-eterno.jpg,https://zacatrus.es/mazmorra-en-1-carta-pico-eterno.html,"
                                Mazmorra en 1 Carta: Pico Eterno                            ","4,50 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/f/t/ft-mazmorra-en-1-carta-lucha-en-el-puerto.jpg,https://zacatrus.es/mazmorra-en-1-carta-lucha-en-el-puerto.html,"
                                Mazmorra en 1 Carta: Lucha en el Puerto                            ","4,50 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/f/t/ft-infiltraidorers.jpg,https://zacatrus.es/infiltraidores.html,"
                                Infiltraidores                            ","18,00 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/u/n/unlimitedhoth_resultado.jpg,https://zacatrus.es/star-wars-unlimited-primera-batalla-hoth.html,"
                                Star Wars Unlimited: Primera Batalla Hoth                            ","17,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/e/x/explodingtablerosuperfan_resultado.jpg,https://zacatrus.es/exploding-kittens-el-juego-de-tablero-superfan-ed.html,"
                                Exploding Kittens: El Juego de Tablero SuperFan Ed.                            ","26,99 €"
,#,,
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/e/l/ellagoenllamas.jpg,https://zacatrus.es/el-lago-en-llamas.html,"
                                El Lago en Llamas                            ","54,17 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/e/n/en_busca_de_atlantis_resultado.jpg,https://zacatrus.es/en-busca-de-atlantis.html,"
                                En Busca de Atlantis                            ","12,35 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/m/a/mazmorra-en-una-carta.jpg,https://zacatrus.es/mazmorra-en-1-carta.html,"
                                Mazmorra en 1 Carta                            ","10,80 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-virus-rr_resultado.jpg,https://zacatrus.es/virus-roll-write.html,"
                                Virus Roll & Write                            ","22,45 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-takenokolor_resultado.jpg,https://zacatrus.es/takenokolor.html,"
                                Takenokolor                            ","16,23 €"
,#,,
